queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
6,2,5,0.2,2,2,3,19.0
10,1,2,0.459,0,6,2,48.0
5,2,2,0.241,0,2,2,23.0
10,1,2,0.513,0,12,2,52.0
8,1,2,0.115,0,5,2,39.0
12,1,2,0.381,0,15,2,59.0
5,2,2,0.574,0,10,2,23.0
11,1,2,0.146,0,1,2,56.0
10,1,2,0.356,0,15,2,51.0
6,2,2,0.461,0,15,2,30.0
8,1,2,0.286,0,23,2,42.0
12,1,2,0.181,0,4,2,60.0
10,1,2,0.281,0,4,2,49.0
4,2,2,0.164,0,3,2,20.0
10,2,4,0.619,5,21,1,12.0
10,2,4,0.345,5,14,1,13.0
17,2,4,0.66,5,18,1,21.0
18,2,4,0.496,5,6,1,23.0
22,2,4,0.221,5,0,1,27.0
26,2,4,0.172,5,5,1,33.0
26,2,4,0.23,5,22,1,33.0
28,1,4,0.325,5,8,1,38.0
28,1,4,0.278,5,3,1,38.0
28,1,4,0.201,5,22,1,40.0
8,2,4,0.19,5,3,1,10.0
12,2,4,0.646,5,12,1,15.0
13,2,4,0.425,5,15,1,16.0
17,2,4,0.518,5,10,1,21.0
18,2,4,0.437,5,6,1,22.0
28,1,4,0.348,5,14,1,39.0
28,1,4,0.678,5,18,1,43.0
28,1,4,0.706,5,21,1,55.0
28,1,4,0.701,5,21,1,59.0
15,2,4,0.638,5,19,1,19.0
22,2,4,0.63,5,9,1,27.0
28,2,4,0.329,5,6,1,35.0
28,1,4,0.255,5,4,1,40.0
28,1,4,0.568,5,21,1,55.0
28,1,4,0.624,5,11,1,58.0
11,2,4,0.357,5,7,1,14.0
15,2,4,0.327,5,16,1,19.0
16,2,4,0.426,5,6,1,20.0
18,2,4,0.111,5,23,1,22.0
22,2,4,0.45,5,8,1,28.0
24,2,4,0.364,5,6,1,30.0
24,2,4,0.1,5,23,1,30.0
28,1,4,0.402,5,16,1,52.0
28,1,4,0.109,5,1,1,55.0
13,2,4,0.155,5,3,1,16.0
15,2,4,0.677,5,19,1,19.0
22,2,4,0.516,5,9,1,27.0
28,1,4,0.71,5,12,1,44.0
28,1,4,0.101,5,23,1,50.0
28,1,4,0.562,5,17,1,55.0
28,1,4,0.685,5,12,1,57.0
28,1,4,0.363,5,8,1,57.0
14,2,4,0.525,5,11,1,18.0
28,2,4,0.172,5,2,1,35.0
28,1,4,0.154,5,3,1,37.0
28,1,4,0.711,5,11,1,48.0
13,2,4,0.363,5,8,1,16.0
16,2,4,0.697,5,20,1,20.0
19,2,4,0.478,5,7,1,24.0
19,2,4,0.387,5,16,1,24.0
25,2,4,0.282,5,5,1,31.0
28,1,4,0.375,5,16,1,43.0
28,1,4,0.293,5,22,1,46.0
28,1,4,0.522,5,12,1,49.0
28,1,4,0.437,5,8,1,54.0
28,1,4,0.199,5,23,1,58.0
28,1,4,0.597,5,19,1,59.0
28,1,4,0.227,5,22,1,60.0
16,2,4,0.241,5,22,1,20.0
18,2,4,0.101,5,1,1,22.0
22,2,4,0.133,5,23,1,27.0
24,2,4,0.678,5,11,1,30.0
27,2,4,0.433,5,14,1,34.0
28,1,4,0.493,5,16,1,47.0
28,1,4,0.69,5,12,1,55.0
28,1,4,0.738,5,11,1,55.0
9,2,4,0.441,5,6,1,11.0
12,2,4,0.575,5,11,1,15.0
14,2,4,0.526,5,12,1,17.0
18,2,4,0.695,5,18,1,22.0
18,2,4,0.229,5,22,1,22.0
26,2,4,0.512,5,18,1,32.0
26,2,4,0.372,5,8,1,33.0
27,2,4,0.739,5,12,1,34.0
28,1,4,0.625,5,17,1,43.0
28,1,4,0.608,5,13,1,53.0
28,1,4,0.192,5,5,1,58.0
8,2,4,0.142,5,3,1,10.0
14,2,4,0.592,5,18,1,17.0
15,2,4,0.592,5,20,1,19.0
16,2,4,0.11,5,2,1,20.0
26,2,4,0.692,5,13,1,33.0
28,1,4,0.604,5,18,1,38.0
28,1,4,0.464,5,14,1,44.0
28,1,4,0.713,5,9,1,51.0
8,2,4,0.142,5,5,1,10.0
11,2,4,0.664,5,10,1,14.0
21,2,4,0.194,5,3,1,26.0
22,2,4,0.476,5,15,1,27.0
22,2,4,0.554,5,17,1,28.0
28,1,4,0.669,5,18,1,40.0
28,1,4,0.422,5,8,1,52.0
28,1,4,0.159,5,2,1,55.0
10,2,4,0.534,5,13,1,13.0
14,2,4,0.663,5,21,1,17.0
14,2,4,0.685,5,18,1,18.0
15,2,4,0.163,5,4,1,19.0
21,2,4,0.661,5,18,1,26.0
23,2,4,0.379,5,8,1,29.0
26,2,4,0.443,5,14,1,32.0
26,2,4,0.14,5,0,1,32.0
28,1,4,0.478,5,16,1,40.0
28,1,4,0.357,5,6,1,45.0
28,1,4,0.374,5,15,1,49.0
28,1,4,0.312,5,15,1,53.0
28,1,4,0.122,5,22,1,60.0
10,2,4,0.629,5,11,1,13.0
13,2,4,0.154,5,4,1,16.0
20,2,4,0.467,5,8,1,25.0
21,2,4,0.504,5,21,1,26.0
28,2,4,0.176,5,0,1,35.0
28,1,4,0.584,5,21,1,37.0
28,1,4,0.505,5,13,1,41.0
28,1,4,0.125,5,3,1,45.0
28,1,4,0.183,5,2,1,52.0
28,1,4,0.623,5,18,1,57.0
9,2,4,0.181,5,4,1,11.0
9,2,4,0.633,5,18,1,11.0
9,2,4,0.419,5,7,1,11.0
13,2,4,0.102,5,23,1,16.0
16,2,4,0.616,5,18,1,20.0
22,2,4,0.293,5,22,1,27.0
28,1,4,0.204,5,0,1,36.0
28,1,4,0.236,5,4,1,40.0
28,1,4,0.578,5,18,1,45.0
28,1,4,0.693,5,17,1,56.0
9,2,4,0.455,5,8,1,11.0
19,2,4,0.63,5,12,1,24.0
21,2,4,0.744,5,18,1,26.0
26,2,4,0.325,5,8,1,32.0
26,2,4,0.103,5,2,1,32.0
28,1,4,0.693,5,19,1,39.0
28,1,4,0.261,5,2,1,46.0
28,1,4,0.124,5,5,1,47.0
28,1,4,0.353,5,16,1,51.0
28,1,4,0.104,5,4,1,59.0
10,2,4,0.573,5,21,1,12.0
12,2,4,0.255,5,0,1,15.0
16,2,4,0.629,5,9,1,20.0
16,2,4,0.17,5,0,1,20.0
18,2,4,0.374,5,15,1,23.0
20,2,4,0.1,5,22,1,25.0
22,2,4,0.16,5,23,1,27.0
25,2,4,0.429,5,14,1,31.0
26,2,4,0.744,5,19,1,33.0
28,1,4,0.269,5,22,1,52.0
28,1,4,0.305,5,8,1,56.0
10,2,4,0.725,5,19,1,13.0
16,2,4,0.696,5,21,1,20.0
18,2,4,0.695,5,13,1,23.0
22,2,4,0.192,5,5,1,28.0
28,1,4,0.6,5,9,1,38.0
28,1,4,0.576,5,12,1,41.0
28,1,4,0.313,5,14,1,45.0
28,1,4,0.557,5,11,1,45.0
28,1,4,0.149,5,22,1,60.0
15,2,4,0.397,5,7,1,19.0
17,2,4,0.449,5,8,1,21.0
23,2,4,0.618,5,11,1,29.0
26,2,4,0.514,5,18,1,32.0
20,2,4,0.292,5,5,1,25.0
22,2,4,0.289,5,23,1,27.0
27,2,4,0.257,5,1,1,34.0
28,1,4,0.748,5,10,1,38.0
28,1,4,0.636,5,9,1,42.0
28,1,4,0.293,5,2,1,44.0
28,1,4,0.115,5,0,1,45.0
28,1,4,0.173,5,5,1,57.0
14,2,4,0.556,5,18,1,17.0
14,2,4,0.339,5,15,1,18.0
18,2,4,0.535,5,21,1,22.0
21,2,4,0.224,5,4,1,26.0
26,2,4,0.456,5,6,1,33.0
28,1,4,0.216,5,1,1,37.0
28,1,4,0.129,5,23,1,43.0
28,1,4,0.703,5,12,1,48.0
16,2,4,0.227,5,4,1,20.0
18,2,4,0.378,5,14,1,23.0
22,2,4,0.435,5,6,1,27.0
28,1,4,0.152,5,3,1,37.0
28,1,4,0.169,5,5,1,45.0
28,1,4,0.729,5,19,1,56.0
28,1,4,0.158,5,0,1,59.0
9,2,4,0.394,5,16,1,11.0
11,2,4,0.723,5,21,1,14.0
28,1,4,0.677,5,11,1,40.0
28,1,4,0.112,5,5,1,51.0
28,1,4,0.537,5,12,1,59.0
28,1,4,0.502,5,18,1,60.0
15,2,4,0.658,5,21,1,19.0
18,2,4,0.39,5,8,1,23.0
28,1,4,0.127,5,22,1,45.0
28,1,4,0.492,5,7,1,45.0
8,2,4,0.632,5,13,1,10.0
14,2,4,0.56,5,9,1,17.0
18,2,4,0.625,5,12,1,23.0
22,2,4,0.436,5,8,1,27.0
23,2,4,0.519,5,19,1,29.0
24,2,4,0.155,5,0,1,30.0
28,1,4,0.261,5,5,1,41.0
28,1,4,0.192,5,23,1,48.0
28,1,4,0.637,5,18,1,48.0
28,1,4,0.187,5,2,1,49.0
28,1,4,0.109,5,5,1,49.0
28,1,4,0.133,5,1,1,50.0
28,1,4,0.189,5,22,1,52.0
28,1,4,0.342,5,15,1,53.0
13,2,4,0.31,5,7,1,16.0
16,2,4,0.469,5,6,1,20.0
18,2,4,0.496,5,7,1,22.0
21,2,4,0.698,5,9,1,26.0
25,2,4,0.271,5,4,1,31.0
28,1,4,0.56,5,11,1,42.0
28,1,4,0.292,5,4,1,42.0
28,1,4,0.339,5,7,1,49.0
28,1,4,0.29,5,4,1,51.0
28,1,4,0.499,5,6,1,55.0
28,1,4,0.242,5,23,1,57.0
8,2,4,0.496,5,16,1,10.0
9,2,4,0.214,5,22,1,11.0
20,2,4,0.152,5,1,1,25.0
22,2,4,0.609,5,17,1,27.0
25,2,4,0.219,5,4,1,31.0
28,1,4,0.315,5,16,1,39.0
28,1,4,0.656,5,18,1,52.0
28,1,4,0.745,5,9,1,56.0
22,2,4,0.548,5,12,1,27.0
23,2,4,0.698,5,20,1,29.0
28,1,4,0.482,5,15,1,44.0
11,2,4,0.289,5,23,1,14.0
22,2,4,0.292,5,1,1,27.0
13,2,4,0.63,5,12,1,16.0
26,2,4,0.295,5,4,1,33.0
28,1,4,0.251,5,3,1,52.0
28,1,4,0.132,5,4,1,60.0
14,2,4,0.395,5,8,1,18.0
19,2,4,0.244,5,0,1,24.0
12,2,4,0.149,5,22,1,15.0
28,1,4,0.228,5,1,1,43.0
22,2,4,0.667,5,11,1,28.0
15,2,4,0.333,5,16,1,19.0
14,2,4,0.641,5,19,1,17.0
28,1,4,0.254,5,23,1,45.0
28,1,4,0.4,5,16,1,43.0
28,1,4,0.302,5,15,1,39.0
14,2,4,0.302,5,15,1,18.0
28,1,4,0.371,5,7,1,49.0
9,2,4,0.732,5,11,1,11.0
28,1,4,0.146,5,22,1,50.0
28,1,4,0.427,5,8,1,46.0
28,1,4,0.556,5,19,1,49.0
17,2,4,0.364,5,14,1,21.0
28,1,4,0.712,5,20,1,36.0
28,1,4,0.446,5,14,1,37.0
28,1,4,0.119,5,5,1,44.0
28,1,4,0.186,5,2,1,46.0
28,1,4,0.106,5,23,1,42.0
28,1,4,0.62,5,21,1,55.0
28,1,4,0.432,5,8,1,60.0
28,1,4,0.324,5,15,1,44.0
28,1,4,0.572,5,21,1,38.0
28,1,4,0.599,5,19,1,55.0
28,1,4,0.484,5,14,1,59.0
28,1,4,0.748,5,9,1,43.0
28,1,4,0.109,5,2,1,47.0
28,1,4,0.252,5,0,1,41.0
22,2,4,0.593,5,21,1,28.0
28,1,4,0.378,5,7,1,60.0
26,2,4,0.689,5,21,1,32.0
28,1,4,0.73,5,21,1,39.0
28,1,4,0.29,5,2,1,48.0
28,2,4,0.215,5,4,1,35.0
28,1,4,0.371,5,7,1,39.0
28,1,4,0.258,5,22,1,48.0
28,1,4,0.15,5,2,1,59.0
28,1,4,0.413,5,16,1,56.0
28,1,4,0.59,5,9,1,57.0
28,1,4,0.231,5,2,1,58.0
8,2,4,0.148,5,4,1,10.0
28,1,4,0.548,5,21,1,59.0
20,2,4,0.284,5,5,1,25.0
28,1,4,0.32,5,15,1,54.0
28,1,4,0.201,5,1,1,43.0
15,2,4,0.555,5,17,1,19.0
28,2,4,0.308,5,15,1,35.0
24,2,4,0.307,5,6,1,30.0
14,2,4,0.135,5,0,1,17.0
28,1,4,0.717,5,10,1,45.0
27,2,4,0.571,5,11,1,34.0
22,2,4,0.49,5,7,1,27.0
10,2,4,0.416,5,14,1,12.0
28,1,4,0.187,5,23,1,54.0
28,1,4,0.416,5,15,1,36.0
14,2,4,0.403,5,15,1,18.0
16,2,4,0.252,5,23,1,20.0
21,2,4,0.571,5,13,1,26.0
28,1,4,0.171,5,3,1,58.0
28,1,4,0.724,5,10,1,50.0
13,2,4,0.737,5,11,1,16.0
28,1,4,0.279,5,0,1,59.0
28,1,4,0.384,5,7,1,40.0
28,1,4,0.256,5,4,1,53.0
28,1,4,0.619,5,20,1,42.0
23,2,4,0.2,5,4,1,29.0
25,2,4,0.551,5,10,1,31.0
28,1,4,0.218,5,0,1,50.0
28,1,4,0.337,5,6,1,43.0
13,2,4,0.166,5,3,1,16.0
28,1,4,0.714,5,12,1,46.0
26,2,4,0.141,5,2,1,33.0
8,2,4,0.114,5,1,1,10.0
21,2,4,0.517,5,10,1,26.0
28,1,4,0.735,5,13,1,44.0
20,2,4,0.401,5,6,1,25.0
22,2,4,0.382,5,14,1,27.0
27,2,4,0.262,5,2,1,34.0
28,1,4,0.709,5,21,1,37.0
20,2,4,0.583,5,11,1,25.0
28,1,4,0.439,5,15,1,39.0
28,1,4,0.693,5,19,1,43.0
28,1,4,0.664,5,10,1,38.0
26,2,4,0.13,5,5,1,33.0
28,1,4,0.719,5,21,1,56.0
28,1,4,0.208,5,2,1,60.0
17,1,3,0.156,1,23,2,56.0
12,1,3,0.606,1,10,2,39.0
12,1,3,0.509,1,18,2,40.0
12,1,3,0.126,1,23,2,41.0
3,2,3,0.691,1,12,2,11.0
4,2,3,0.1,1,1,2,14.0
9,2,3,0.383,1,6,2,30.0
6,2,3,0.631,1,20,2,19.0
8,2,3,0.111,1,23,2,26.0
11,1,3,0.743,1,12,2,36.0
15,1,3,0.145,1,4,2,49.0
6,2,3,0.576,1,20,2,19.0
11,1,3,0.361,1,15,2,38.0
18,1,3,0.146,1,3,2,59.0
3,2,3,0.1,1,0,2,10.0
12,1,3,0.682,1,19,2,39.0
16,1,3,0.742,1,17,2,55.0
16,1,3,0.345,1,7,2,55.0
4,2,3,0.433,1,8,2,15.0
6,2,3,0.448,1,14,2,19.0
14,1,3,0.712,1,9,2,48.0
16,1,3,0.606,1,21,2,53.0
3,2,3,0.361,1,6,2,11.0
4,2,3,0.581,1,12,2,13.0
12,1,3,0.243,1,23,2,40.0
14,1,3,0.463,1,8,2,48.0
7,2,3,0.545,1,18,2,24.0
13,1,3,0.593,1,21,2,42.0
10,2,3,0.28,1,1,2,32.0
8,2,3,0.261,1,22,2,28.0
10,2,3,0.497,1,15,2,35.0
11,1,3,0.689,1,9,2,37.0
13,1,3,0.179,1,1,2,42.0
6,2,3,0.648,1,18,2,20.0
6,2,3,0.432,1,6,2,21.0
10,2,3,0.52,1,18,2,34.0
13,1,3,0.636,1,10,2,43.0
16,1,3,0.442,1,7,2,52.0
7,2,3,0.333,1,7,2,23.0
8,2,3,0.456,1,16,2,25.0
9,2,3,0.217,1,4,2,29.0
10,2,3,0.738,1,10,2,32.0
12,1,3,0.108,1,3,2,39.0
15,1,3,0.153,1,5,2,49.0
5,2,3,0.65,1,19,2,17.0
10,2,3,0.159,1,0,2,32.0
13,1,3,0.679,1,11,2,42.0
8,2,3,0.452,1,16,2,25.0
8,2,3,0.121,1,0,2,25.0
17,1,3,0.628,1,9,2,56.0
13,1,3,0.202,1,3,2,42.0
7,2,3,0.374,1,14,2,24.0
12,1,3,0.287,1,5,2,41.0
4,2,3,0.707,1,21,2,12.0
7,2,3,0.239,1,3,2,22.0
5,2,3,0.679,1,17,2,18.0
16,1,3,0.192,1,23,2,53.0
4,2,3,0.73,1,20,2,13.0
5,2,3,0.674,1,18,2,18.0
9,2,3,0.246,1,2,2,31.0
9,1,4,0.715,0,20,4,47.0
12,1,4,0.569,0,10,4,59.0
3,2,4,0.261,0,0,4,15.0
6,2,4,0.339,0,15,4,31.0
12,1,4,0.169,0,0,4,59.0
9,1,4,0.584,0,11,4,45.0
6,2,4,0.745,0,9,4,30.0
4,2,4,0.714,0,10,4,19.0
5,2,4,0.24,0,2,4,26.0
12,1,4,0.245,0,5,4,59.0
11,1,4,0.212,0,3,4,56.0
6,2,4,0.737,0,13,4,30.0
6,2,4,0.199,0,23,4,31.0
10,1,4,0.376,0,7,4,49.0
7,2,2,0.541,0,9,2,35.0
3,2,2,0.257,0,2,2,15.0
10,1,2,0.684,0,11,2,51.0
3,2,2,0.377,0,14,2,15.0
3,2,2,0.305,0,16,2,17.0
10,1,2,0.268,0,5,2,49.0
6,2,2,0.302,0,15,2,28.0
11,1,3,0.441,0,14,3,54.0
4,2,3,0.494,0,14,3,22.0
5,2,3,0.388,0,7,3,25.0
6,2,3,0.559,0,20,3,30.0
12,1,3,0.441,0,14,3,58.0
6,2,3,0.463,0,15,3,31.0
10,1,3,0.209,0,3,3,50.0
3,2,3,0.293,0,3,3,17.0
12,1,3,0.513,0,18,3,60.0
10,1,3,0.626,0,9,3,50.0
11,1,3,0.244,0,4,3,55.0
12,1,3,0.473,0,8,3,59.0
12,1,3,0.136,0,0,3,58.0
10,1,3,0.7,0,21,3,48.0
9,1,3,0.411,0,8,3,44.0
12,1,3,0.379,0,6,3,59.0
9,1,3,0.533,0,10,3,47.0
7,1,3,0.273,0,22,3,37.0
4,2,3,0.131,0,2,3,21.0
10,1,3,0.577,0,12,3,50.0
9,2,5,0.358,2,16,3,27.0
10,2,5,0.718,2,9,3,30.0
11,2,5,0.235,2,4,3,32.0
15,1,5,0.459,2,16,3,44.0
12,2,5,0.35,2,8,3,35.0
14,1,5,0.225,2,23,3,43.0
9,2,5,0.414,2,6,3,26.0
17,1,5,0.267,2,0,3,50.0
17,1,5,0.281,2,3,3,51.0
18,1,5,0.102,2,3,3,55.0
20,1,5,0.435,2,6,3,59.0
14,1,5,0.11,2,4,3,42.0
4,2,5,0.41,2,6,3,11.0
4,2,5,0.572,2,13,3,11.0
8,2,5,0.361,2,6,3,25.0
19,1,5,0.588,2,19,3,57.0
19,1,5,0.424,2,16,3,57.0
11,2,5,0.167,2,0,3,33.0
18,1,5,0.683,2,19,3,54.0
14,1,5,0.601,2,21,3,43.0
15,1,5,0.517,2,17,3,44.0
20,1,5,0.257,2,22,3,59.0
4,2,5,0.157,2,22,3,12.0
10,2,5,0.608,2,20,3,31.0
10,2,5,0.671,2,10,3,31.0
11,2,5,0.583,2,17,3,32.0
9,2,5,0.514,2,18,3,26.0
15,1,5,0.593,2,20,3,46.0
17,1,5,0.289,2,1,3,52.0
10,2,5,0.66,2,11,3,30.0
13,1,5,0.234,2,3,3,40.0
19,1,5,0.226,2,5,3,58.0
3,2,5,0.14,2,1,3,10.0
4,2,5,0.184,2,2,3,13.0
13,1,5,0.25,2,4,3,39.0
13,1,5,0.525,2,21,3,40.0
14,1,5,0.156,2,22,3,43.0
17,1,5,0.569,2,13,3,52.0
7,2,5,0.608,2,10,3,22.0
9,2,5,0.496,2,8,3,26.0
14,1,5,0.114,2,23,3,43.0
20,1,5,0.63,2,11,3,59.0
20,1,5,0.545,2,11,3,60.0
9,2,5,0.294,2,2,3,27.0
14,1,5,0.528,2,21,3,41.0
19,1,5,0.381,2,14,3,58.0
8,2,5,0.448,2,7,3,23.0
14,1,5,0.676,2,19,3,43.0
14,1,5,0.385,2,7,3,43.0
15,1,5,0.169,2,2,3,44.0
17,1,5,0.38,2,16,3,51.0
4,2,5,0.566,2,12,3,13.0
8,2,5,0.141,2,5,3,23.0
15,1,5,0.621,2,12,3,46.0
5,2,5,0.567,2,20,3,15.0
14,1,5,0.357,2,14,3,41.0
8,2,5,0.431,2,6,3,25.0
16,1,5,0.742,2,17,3,49.0
16,1,5,0.651,2,12,3,49.0
4,2,5,0.519,2,18,3,12.0
14,1,5,0.115,2,4,3,42.0
14,1,5,0.29,2,0,3,42.0
16,1,5,0.574,2,13,3,48.0
14,1,5,0.523,2,20,3,43.0
15,1,5,0.65,2,9,3,46.0
18,1,5,0.225,2,5,3,53.0
19,1,5,0.662,2,10,3,57.0
10,2,5,0.153,2,4,3,31.0
15,1,5,0.103,2,23,3,46.0
7,2,5,0.741,2,11,3,21.0
19,1,5,0.563,2,9,3,58.0
5,2,5,0.235,2,4,3,16.0
13,1,5,0.241,2,3,3,40.0
14,1,5,0.653,2,10,3,43.0
10,2,5,0.363,2,8,3,31.0
17,1,5,0.354,2,16,3,50.0
18,1,5,0.22,2,5,3,54.0
13,1,5,0.273,2,23,3,40.0
12,1,5,0.737,2,17,3,36.0
17,1,5,0.526,2,19,3,51.0
13,1,5,0.539,2,13,3,40.0
17,1,5,0.736,2,13,3,52.0
18,1,5,0.684,2,12,3,53.0
11,2,5,0.277,2,4,3,34.0
14,1,5,0.341,2,14,3,43.0
6,2,5,0.418,2,15,3,18.0
16,1,5,0.44,2,15,3,48.0
12,1,2,0.236,0,22,2,59.0
11,1,2,0.602,0,17,2,57.0
4,2,2,0.103,0,1,2,20.0
4,2,2,0.417,0,16,2,20.0
8,1,2,0.563,0,9,2,41.0
11,1,2,0.613,0,21,2,55.0
2,2,2,0.492,0,16,2,11.0
6,2,2,0.6,0,18,2,32.0
9,1,2,0.468,0,14,2,45.0
10,1,2,0.138,0,2,2,52.0
9,2,4,0.234,5,4,1,11.0
10,2,4,0.295,5,0,1,12.0
11,2,4,0.12,5,22,1,14.0
14,2,4,0.502,5,11,1,18.0
24,2,4,0.387,5,16,1,30.0
27,2,4,0.119,5,2,1,34.0
28,1,4,0.687,5,11,1,56.0
9,2,4,0.483,5,6,1,11.0
10,2,4,0.187,5,5,1,13.0
14,2,4,0.352,5,8,1,17.0
16,2,4,0.187,5,23,1,20.0
23,2,4,0.681,5,10,1,29.0
27,2,4,0.102,5,22,1,34.0
28,1,4,0.418,5,14,1,45.0
10,2,4,0.653,5,9,1,13.0
10,2,4,0.659,5,9,1,13.0
18,2,4,0.561,5,9,1,23.0
28,1,4,0.443,5,7,1,42.0
28,1,4,0.318,5,8,1,49.0
28,1,4,0.55,5,11,1,51.0
28,1,4,0.475,5,14,1,60.0
11,2,4,0.248,5,1,1,14.0
18,2,4,0.103,5,22,1,22.0
28,1,4,0.15,5,0,1,39.0
28,1,4,0.343,5,15,1,48.0
8,2,4,0.154,5,2,1,10.0
9,2,4,0.15,5,4,1,11.0
14,2,4,0.113,5,3,1,17.0
14,2,4,0.615,5,9,1,18.0
19,2,4,0.247,5,23,1,24.0
22,2,4,0.652,5,11,1,27.0
23,2,4,0.435,5,14,1,29.0
26,2,4,0.116,5,5,1,32.0
26,2,4,0.738,5,12,1,33.0
28,2,4,0.268,5,23,1,35.0
28,2,4,0.461,5,16,1,35.0
28,1,4,0.706,5,13,1,36.0
17,2,4,0.487,5,16,1,21.0
18,2,4,0.209,5,0,1,23.0
24,2,4,0.55,5,17,1,30.0
27,2,4,0.654,5,20,1,34.0
28,2,4,0.249,5,3,1,35.0
28,1,4,0.448,5,6,1,41.0
28,1,4,0.63,5,9,1,56.0
9,2,4,0.314,5,6,1,11.0
14,2,4,0.174,5,5,1,17.0
17,2,4,0.484,5,6,1,21.0
24,2,4,0.646,5,19,1,30.0
24,2,4,0.208,5,5,1,30.0
28,1,4,0.154,5,3,1,50.0
28,1,4,0.174,5,22,1,55.0
28,1,4,0.279,5,1,1,56.0
28,1,4,0.667,5,12,1,58.0
28,1,4,0.457,5,7,1,58.0
28,1,4,0.391,5,7,1,36.0
28,1,4,0.658,5,20,1,40.0
19,2,4,0.15,5,1,1,24.0
20,2,4,0.676,5,18,1,25.0
23,2,4,0.386,5,6,1,29.0
28,1,4,0.611,5,11,1,44.0
28,1,4,0.23,5,4,1,44.0
28,1,4,0.734,5,13,1,47.0
28,1,4,0.516,5,9,1,48.0
28,1,4,0.465,5,7,1,53.0
28,1,4,0.358,5,8,1,57.0
9,2,4,0.611,5,19,1,11.0
10,2,4,0.505,5,17,1,13.0
22,2,4,0.575,5,9,1,27.0
22,2,4,0.201,5,23,1,28.0
26,2,4,0.514,5,19,1,33.0
28,1,4,0.198,5,23,1,45.0
28,1,4,0.285,5,4,1,54.0
28,1,4,0.526,5,21,1,58.0
28,1,4,0.453,5,15,1,60.0
11,2,4,0.182,5,1,1,14.0
14,2,4,0.231,5,1,1,17.0
19,2,4,0.152,5,5,1,24.0
28,1,4,0.54,5,21,1,39.0
28,1,4,0.332,5,8,1,40.0
28,1,4,0.518,5,10,1,42.0
28,1,4,0.137,5,1,1,47.0
28,1,4,0.433,5,8,1,48.0
12,2,4,0.476,5,16,1,15.0
22,2,4,0.263,5,3,1,27.0
22,2,4,0.237,5,22,1,28.0
23,2,4,0.322,5,8,1,29.0
28,1,4,0.572,5,12,1,43.0
28,1,4,0.577,5,11,1,52.0
14,2,4,0.15,5,22,1,17.0
16,2,4,0.629,5,21,1,20.0
18,2,4,0.634,5,19,1,22.0
18,2,4,0.371,5,15,1,23.0
26,2,4,0.171,5,3,1,33.0
27,2,4,0.266,5,2,1,34.0
27,2,4,0.458,5,15,1,34.0
28,1,4,0.362,5,16,1,36.0
28,1,4,0.728,5,12,1,44.0
28,1,4,0.738,5,11,1,45.0
28,1,4,0.365,5,7,1,51.0
28,1,4,0.589,5,21,1,55.0
28,1,4,0.201,5,0,1,59.0
11,2,4,0.288,5,23,1,14.0
17,2,4,0.475,5,15,1,21.0
27,2,4,0.526,5,10,1,34.0
28,1,4,0.598,5,12,1,43.0
28,1,4,0.211,5,5,1,54.0
14,2,4,0.626,5,13,1,18.0
17,2,4,0.548,5,10,1,21.0
23,2,4,0.715,5,10,1,29.0
23,2,4,0.235,5,0,1,29.0
28,1,4,0.268,5,0,1,42.0
28,1,4,0.715,5,12,1,43.0
28,1,4,0.25,5,3,1,52.0
28,1,4,0.61,5,11,1,58.0
13,2,4,0.653,5,12,1,16.0
18,2,4,0.54,5,20,1,22.0
18,2,4,0.668,5,17,1,23.0
22,2,4,0.545,5,10,1,28.0
22,2,4,0.439,5,14,1,28.0
26,2,4,0.346,5,14,1,32.0
26,2,4,0.124,5,3,1,32.0
28,1,4,0.541,5,13,1,37.0
28,1,4,0.3,5,14,1,38.0
28,1,4,0.244,5,5,1,40.0
28,1,4,0.683,5,9,1,48.0
18,2,4,0.203,5,0,1,23.0
22,2,4,0.132,5,1,1,28.0
25,2,4,0.521,5,9,1,31.0
27,2,4,0.505,5,9,1,34.0
28,1,4,0.333,5,16,1,39.0
13,2,4,0.478,5,7,1,16.0
16,2,4,0.148,5,4,1,20.0
22,2,4,0.589,5,10,1,28.0
28,1,4,0.321,5,6,1,39.0
28,1,4,0.556,5,12,1,41.0
28,1,4,0.204,5,22,1,56.0
28,1,4,0.222,5,1,1,57.0
28,1,4,0.349,5,6,1,57.0
10,2,4,0.312,5,8,1,12.0
10,2,4,0.598,5,11,1,12.0
27,2,4,0.147,5,22,1,34.0
28,1,4,0.144,5,0,1,51.0
28,1,4,0.74,5,9,1,55.0
11,2,4,0.654,5,9,1,14.0
28,1,4,0.639,5,9,1,45.0
16,2,4,0.604,5,11,1,20.0
18,2,4,0.386,5,8,1,23.0
22,2,4,0.208,5,5,1,28.0
28,1,4,0.239,5,1,1,37.0
28,1,4,0.24,5,5,1,39.0
28,1,4,0.543,5,18,1,43.0
16,2,4,0.2,5,5,1,20.0
28,1,4,0.182,5,3,1,36.0
28,1,4,0.474,5,14,1,43.0
28,1,4,0.426,5,16,1,45.0
28,1,4,0.633,5,10,1,47.0
28,1,4,0.529,5,19,1,60.0
17,2,4,0.421,5,7,1,21.0
28,1,4,0.529,5,9,1,43.0
28,1,4,0.584,5,20,1,44.0
28,1,4,0.536,5,20,1,46.0
